o1,o1.cpus,o1.min_memory,o1.priority,o1.command,o1.state,o1.work_dir,o2,o2.cpu_load,o2.free_mem,o2.cpu,o2.state,e1
59904339,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0076,62.82,484222,96,"""alloc""",submit-59904339-0
59904339,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0076,62.82,484222,96,"""alloc""",start-59904339-1
59912979,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0024,62.38,223283,96,"""mix""",ending-_59912979-0
59912979,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0024,62.38,223283,96,"""mix""",cancelled-_59912979-0
59912979,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0024,62.38,223283,96,"""mix""",submit-59912979-0
59912979,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0024,62.38,223283,96,"""mix""",start-59912979-1
59904286,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0343,140.03,480948,96,"""alloc""",start-59904286-1
59904286,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0343,140.03,480948,96,"""alloc""",submit-59904286-0
59913325,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_r23m0027,94.77,325428,96,"""alloc""",ending-_59913325-0
59913325,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_r23m0027,94.77,325428,96,"""alloc""",start-59913325-1
59913325,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_r23m0027,94.77,325428,96,"""alloc""",submit-59913325-0
59913325,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_r23m0027,94.77,325428,96,"""alloc""",failed-_59913325-0
59912345,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0084,56.93,349165,96,"""alloc""",start-59912345-1
59912345,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0084,56.93,349165,96,"""alloc""",ending-_59912345-0
59912345,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0084,56.93,349165,96,"""alloc""",submit-59912345-0
59913649,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0174,35.62,235850,96,"""alloc""",submit-59913649-0
59913649,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0174,35.62,235850,96,"""alloc""",start-59913649-1
59904580,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0177,104.15,470013,96,"""mix""",submit-59904580-0
59904580,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0177,104.15,470013,96,"""mix""",start-59904580-1
59913850,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_r23m0178,83.23,476512,96,"""mix""",start-59913850-1
59913850,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_r23m0178,83.23,476512,96,"""mix""",submit-59913850-0
59913613,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",submit-59913613-0
59913613,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",start-59913613-1
59912412,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0027,94.77,325428,96,"""alloc""",cancelled-_59912412-0
59912412,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0027,94.77,325428,96,"""alloc""",submit-59912412-0
59912412,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0027,94.77,325428,96,"""alloc""",ending-_59912412-0
59912412,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0027,94.77,325428,96,"""alloc""",start-59912412-1
59913030,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0671_AP_0.470,host_n23m0307,10.6,247942,96,"""mix""",start-59913030-0
59913030,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0671_AP_0.470,host_n23m0307,10.6,247942,96,"""mix""",submit-59913030-0
59913030,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0671_AP_0.470,host_n23m0307,10.6,247942,96,"""mix""",ended-_59913030-0
59912741,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",submit-59912741-0
59912741,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",cancelled-_59912741-0
59912741,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",ending-_59912741-0
59912741,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",start-59912741-1
59910926,24,2005M,,TS_III-IV_3.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW,host_n23m0245,67.23,229896,96,"""alloc""",submit-59910926-0
59910926,24,2005M,,TS_III-IV_3.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW,host_n23m0245,67.23,229896,96,"""alloc""",start-59910926-1
59912557,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",submit-59912557-0
59912557,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",start-59912557-1
59912557,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",cancelled-_59912557-0
59912557,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",ending-_59912557-0
59912175,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0161,52.3,482489,96,"""alloc""",ended-_59912175-0
59912175,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0161,52.3,482489,96,"""alloc""",ending-_59912175-0
59912175,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0161,52.3,482489,96,"""alloc""",start-59912175-1
59912175,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0161,52.3,482489,96,"""alloc""",submit-59912175-0
59913792,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_r23m0016,96,209889,96,"""alloc""",failed-_59913792-0
59913792,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_r23m0016,96,209889,96,"""alloc""",start-59913792-1
59913792,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_r23m0016,96,209889,96,"""alloc""",submit-59913792-0
59912206,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0176,96.2,486875,96,"""alloc""",ending-_59912206-0
59912206,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0176,96.2,486875,96,"""alloc""",cancelled-_59912206-0
59912206,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0176,96.2,486875,96,"""alloc""",submit-59912206-0
59912206,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0176,96.2,486875,96,"""alloc""",start-59912206-1
59912371,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",cancelled-_59912371-0
59912371,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",start-59912371-1
59912371,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",ending-_59912371-0
59912371,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",submit-59912371-0
59913041,96,2540M,,script_rwth.sh,PENDING,/rwthfs/rz/cluster/hpcwork/eb553673/GLYCAN_SEQUENCING_2025/02_Tri_1,host_n23m0285,71.42,234385,96,"""alloc""",start-59913041-0
59913041,96,2540M,,script_rwth.sh,PENDING,/rwthfs/rz/cluster/hpcwork/eb553673/GLYCAN_SEQUENCING_2025/02_Tri_1,host_n23m0285,71.42,234385,96,"""alloc""",submit-59913041-0
59913113,25,4G,,parallel.sh,PENDING,/rwthfs/rz/cluster/home/em739188/Desktop/Git/hpc_csa_na_plating/Result/Task01,host_r23m0033,13.32,495976,96,"""alloc""",start-59913113-0
59913113,25,4G,,parallel.sh,PENDING,/rwthfs/rz/cluster/home/em739188/Desktop/Git/hpc_csa_na_plating/Result/Task01,host_r23m0033,13.32,495976,96,"""alloc""",submit-59913113-0
59913214,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0399,62.71,231985,96,"""alloc""",submit-59913214-0
59913214,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0399,62.71,231985,96,"""alloc""",start-59913214-1
59913513,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0072,49.12,221512,96,"""mix""",submit-59913513-0
59913513,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0072,49.12,221512,96,"""mix""",start-59913513-1
59906486,96,2540M,,run_md.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/p0020707/albani/D2_US/04-OPES/TM1TM3,host_r23m0035,96.25,488703,96,"""alloc""",submit-59906486-0
59906486,96,2540M,,run_md.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/p0020707/albani/D2_US/04-OPES/TM1TM3,host_r23m0035,96.25,488703,96,"""alloc""",start-59906486-1
59898753,8,2540M,,094cbf5c-7b89-4ab9-8457-03da1a3f1e6a.sh,RUNNING,/rwthfs/rz/cluster/home/js603257,host_r23m0117,150.2,485936,96,"""alloc""",submit-59898753-0
59898753,8,2540M,,094cbf5c-7b89-4ab9-8457-03da1a3f1e6a.sh,RUNNING,/rwthfs/rz/cluster/home/js603257,host_r23m0117,150.2,485936,96,"""alloc""",start-59898753-1
59903001,8,2540M,,btd2_md.sh,RUNNING,/rwthfs/rz/cluster/home/in243113/BTD-2_1,host_n23m0220,92.08,470286,96,"""mix""",start-59903001-1
59903001,8,2540M,,btd2_md.sh,RUNNING,/rwthfs/rz/cluster/home/in243113/BTD-2_1,host_n23m0220,92.08,470286,96,"""mix""",submit-59903001-0
59912524,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",submit-59912524-0
59912524,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",cancelled-_59912524-0
59912524,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",start-59912524-1
59912524,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",ending-_59912524-0
59642161,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_49-N_58,host_r23m0023,96.28,176862,96,"""alloc""",start-59642161-1
59642161,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_49-N_58,host_r23m0023,96.28,176862,96,"""alloc""",submit-59642161-0
59902746,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0099,96.42,477182,96,"""alloc""",start-59902746-1
59902746,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0099,96.42,477182,96,"""alloc""",submit-59902746-0
59902746,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0099,96.42,477182,96,"""alloc""",ended-_59902746-0
59902746,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0099,96.42,477182,96,"""alloc""",ending-_59902746-0
59913236,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0399,62.71,231985,96,"""alloc""",submit-59913236-0
59913236,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0399,62.71,231985,96,"""alloc""",start-59913236-1
59913467,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0181,57.94,180528,96,"""mix""",submit-59913467-0
59913467,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0181,57.94,180528,96,"""mix""",start-59913467-1
59642204,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_33-N_61,host_n23m0278,96.6,176705,96,"""alloc""",submit-59642204-0
59642204,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_33-N_61,host_n23m0278,96.6,176705,96,"""alloc""",start-59642204-1
59909826,12,2540M,,1_i_tbuxantphos_INT_T.sh,RUNNING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/2_mecp/1_i_tbuxantphos/triplet,host_n23m0299,95,152389,96,"""alloc""",submit-59909826-0
59909826,12,2540M,,1_i_tbuxantphos_INT_T.sh,RUNNING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/2_mecp/1_i_tbuxantphos/triplet,host_n23m0299,95,152389,96,"""alloc""",start-59909826-1
59912629,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",cancelled-_59912629-0
59912629,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",ending-_59912629-0
59912629,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",submit-59912629-0
59912629,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",start-59912629-1
59913356,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0361,88.06,379562,96,"""alloc""",start-59913356-1
59913356,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0361,88.06,379562,96,"""alloc""",submit-59913356-0
59913283,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0084,56.93,349165,96,"""alloc""",start-59913283-1
59913283,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0084,56.93,349165,96,"""alloc""",submit-59913283-0
59913283,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0084,56.93,349165,96,"""alloc""",failed-_59913283-0
59913283,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0084,56.93,349165,96,"""alloc""",ending-_59913283-0
59913833,1,2541M,,job.in,RUNNING,/rwthfs/rz/cluster/home/pa268464/CATS/Git/xns-testing/Cases/2ndLevel/INSBoundaryConformingWettingAngles,host_n23m0033,96.36,200738,96,"""alloc""",ending-_59913833-0
59913833,1,2541M,,job.in,RUNNING,/rwthfs/rz/cluster/home/pa268464/CATS/Git/xns-testing/Cases/2ndLevel/INSBoundaryConformingWettingAngles,host_n23m0033,96.36,200738,96,"""alloc""",submit-59913833-0
59913833,1,2541M,,job.in,RUNNING,/rwthfs/rz/cluster/home/pa268464/CATS/Git/xns-testing/Cases/2ndLevel/INSBoundaryConformingWettingAngles,host_n23m0033,96.36,200738,96,"""alloc""",start-59913833-1
59913833,1,2541M,,job.in,RUNNING,/rwthfs/rz/cluster/home/pa268464/CATS/Git/xns-testing/Cases/2ndLevel/INSBoundaryConformingWettingAngles,host_n23m0033,96.36,200738,96,"""alloc""",ended-_59913833-0
59906735,384,64G,,launch.sh,RUNNING,/rwthfs/rz/cluster/work/jy609533/2-HCN/5-HCN2-swissmodel/3-7nmn/2.rep2/charmm-gui-3868181460/namd,host_n23m0223,96.13,485982,96,"""alloc""",submit-59906735-0
59906735,384,64G,,launch.sh,RUNNING,/rwthfs/rz/cluster/work/jy609533/2-HCN/5-HCN2-swissmodel/3-7nmn/2.rep2/charmm-gui-3868181460/namd,host_n23m0223,96.13,485982,96,"""alloc""",start-59906735-1
59912505,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0203,45.29,239255,96,"""alloc""",start-59912505-1
59912505,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0203,45.29,239255,96,"""alloc""",cancelled-_59912505-0
59912505,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0203,45.29,239255,96,"""alloc""",submit-59912505-0
59912505,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0203,45.29,239255,96,"""alloc""",ending-_59912505-0
59642118,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_32-N_41,host_n23m0140,96.82,176514,96,"""alloc""",submit-59642118-0
59642118,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_32-N_41,host_n23m0140,96.82,176514,96,"""alloc""",start-59642118-1
59913764,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0205,94.05,159841,96,"""alloc""",submit-59913764-0
59913764,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0205,94.05,159841,96,"""alloc""",start-59913764-1
59913477,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/Bi/Results/CZ_4.48_AP_0.31,host_n23m0245,67.23,229896,96,"""alloc""",start-59913477-0
59913477,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/Bi/Results/CZ_4.48_AP_0.31,host_n23m0245,67.23,229896,96,"""alloc""",submit-59913477-0
59913243,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0283,85.05,214514,96,"""mix""",submit-59913243-0
59913243,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0283,85.05,214514,96,"""mix""",start-59913243-1
59911747,96,2540M,,Grun.sh,RUNNING,/rwthfs/rz/cluster/home/ep456170/MD_R/G/7-12/PET1,host_n23m0246,84.72,192262,96,"""alloc""",start-59911747-1
59911747,96,2540M,,Grun.sh,RUNNING,/rwthfs/rz/cluster/home/ep456170/MD_R/G/7-12/PET1,host_n23m0246,84.72,192262,96,"""alloc""",submit-59911747-0
59904645,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0153,92.26,485542,96,"""alloc""",submit-59904645-0
59904645,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0153,92.26,485542,96,"""alloc""",start-59904645-1
59886497,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/antisite_def/5_Perc_defects/60_Percent/MACE_pbe,host_n23m0404,96.24,187530,96,"""alloc""",submit-59886497-0
59886497,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/antisite_def/5_Perc_defects/60_Percent/MACE_pbe,host_n23m0404,96.24,187530,96,"""alloc""",start-59886497-1
59642214,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_32-N_50,host_n23m0016,96.59,434716,96,"""alloc""",start-59642214-1
59642214,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_32-N_50,host_n23m0016,96.59,434716,96,"""alloc""",submit-59642214-0
59906928,12,2540M,,1_br_ipr_xantphos_INT_T.sh,RUNNING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/2_mecp/1_br_iprxantphos/triplet,host_r23m0138,47.42,227990,96,"""alloc""",submit-59906928-0
59906928,12,2540M,,1_br_ipr_xantphos_INT_T.sh,RUNNING,/rwthfs/rz/cluster/home/iv335517/Francesco/1_halogen_abstraction/2_mecp/1_br_iprxantphos/triplet,host_r23m0138,47.42,227990,96,"""alloc""",start-59906928-1
59913462,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",start-59913462-1
59913462,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0084,63.5,232555,96,"""alloc""",submit-59913462-0
59913830,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0084,56.93,349165,96,"""alloc""",submit-59913830-0
59913830,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0084,56.93,349165,96,"""alloc""",start-59913830-1
59912605,8,2540M,,hpc_bash.sh,RUNNING,/rwthfs/rz/cluster/home/du065175/regret_accuracy/hpc/regracc,host_n23m0286,14.3,234450,96,"""alloc""",submit-59912605-0
59912605,8,2540M,,hpc_bash.sh,RUNNING,/rwthfs/rz/cluster/home/du065175/regret_accuracy/hpc/regracc,host_n23m0286,14.3,234450,96,"""alloc""",start-59912605-1
59902750,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0036,70.32,471142,96,"""alloc""",submit-59902750-0
59902750,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0036,70.32,471142,96,"""alloc""",start-59902750-1
59909822,6,2540M,,run_opt.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/thes1749/test/test_irc/hyper_param_opt,host_n23m0216,56.18,226223,96,"""drng""",submit-59909822-0
59909822,6,2540M,,run_opt.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/thes1749/test/test_irc/hyper_param_opt,host_n23m0216,56.18,226223,96,"""drng""",start-59909822-1
59903153,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0090,70,306900,96,"""drng""",submit-59903153-0
59903153,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0090,70,306900,96,"""drng""",start-59903153-1
59913258,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0304,80.76,211867,96,"""mix""",ending-_59913258-0
59913258,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0304,80.76,211867,96,"""mix""",failed-_59913258-0
59913258,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0304,80.76,211867,96,"""mix""",submit-59913258-0
59913258,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0304,80.76,211867,96,"""mix""",start-59913258-1
